id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27398414,Lovely Family Room In Vancouver,4042017,Balfour,,Shaughnessy,49.25221,-123.12908,Private room,100,5,7,2019-07-21,0.32,5,89
27399165,5min￫DtwnVan ⭐️Walk Score 92 ⭐️Keyless Entry⭐️Patio,206486918,Dan,,Downtown Eastside,49.28201,-123.08374,Entire home/apt,158,2,109,2020-03-19,5.12,1,170
27399318,Modern Vancouver Home in Central Location,155141803,Ali,,West End,49.28831,-123.12734,Private room,141,2,19,2018-11-25,0.89,2,0
27408412,Doll House,7281178,Jodi,,Dunbar Southlands,49.2416,-123.17259,Private room,149,4,0,,,2,364
27419396,East Vancouver House,202618978,Ronaldo,,Renfrew-Collingwood,49.24954,-123.04735,Private room,39,1,161,2020-04-23,7.65,4,179
27439738,Cozy Modern 1BR Suite w/ Private Entrance,206792887,Carson,,Victoria-Fraserview,49.21796,-123.06997,Entire home/apt,75,2,36,2020-02-29,2.24,1,11
27459230,Serene Southlands Suite With Patio in Leafy Kerrisdale,30812904,Bronwen,,Kerrisdale,49.22753,-123.177,Entire home/apt,139,2,36,2020-03-08,2.77,2,0
27459578,Small place for business travelers,156027008,Emily,,Downtown,49.28566,-123.1155,Entire home/apt,245,30,1,2018-10-31,0.05,1,365
27466556,Vancouver Beach Ave Getaway,53838781,Liyna,,West End,49.28215,-123.13843,Entire home/apt,201,2,1,2018-08-13,0.05,2,0
27492885,Sunny room,206494308,Ling,,Arbutus Ridge,49.24975,-123.16545,Private room,149,2,1,2018-08-21,0.05,1,89
27501960,Luxury Yaletown One Bedroom & Den w/ Marina Views,72149819,Zeid,,Downtown,49.27523,-123.11624,Entire home/apt,141,30,8,2020-03-19,2.58,1,13
27505907,Walnut Studio in Gastown w/ Parking,207373053,Jamal,,Downtown Eastside,49.28126,-123.10592,Entire home/apt,150,2,36,2019-09-26,1.76,1,116
27506091,Sunny Gastown room with private washroom,92062409,Katherine,,Downtown Eastside,49.28221,-123.10683,Private room,85,1,17,2019-05-05,0.80,1,0
27508513,Private Room in Mount Pleasant,189205235,Zach,,Riley Park,49.25471,-123.09277,Private room,75,1,72,2020-03-12,3.36,2,89
27508852,Fraserview Vancouver 3 bedroom laneway home,72817495,Michael,,Victoria-Fraserview,49.21418,-123.06906,Entire home/apt,190,2,19,2019-09-01,0.95,2,178
27509280,Large Loft Room in East Vancouver,207405048,Morgan,,Renfrew-Collingwood,49.23714,-123.04671,Private room,80,6,16,2020-04-09,0.75,2,348
27514047,Near Downtown - *IDEAL PRIVATE SUITE (for 2 or 3 ),207470540,Mee Leng,,Riley Park,49.23514,-123.11058,Private room,90,2,30,2019-12-29,1.41,5,365
27530181,NEAR DOWNTOWN -Studio Room * for budget guest(1),207470540,Mee Leng,,Riley Park,49.23523,-123.11081,Shared room,55,2,17,2019-09-14,0.83,5,365
27530828,Near DOWNTOWN- 1 Bedroom pte suite @ ***budget (2),207470540,Mee Leng,,Riley Park,49.23597,-123.11097,Private room,55,2,18,2019-10-02,0.86,5,364
27545613,Luxury Loft Apartment Rental AT COST!,38459934,Corporate Stays,,Downtown,49.28222,-123.11712,Entire home/apt,84,30,1,2019-02-08,0.06,26,148
27546429,Vancouver Loft in the heart of historic Gastown,71209112,Laura,,Downtown Eastside,49.28236,-123.10243,Entire home/apt,100,30,0,,,1,0
27546921,"Bright, Modern 1BR-Great for Business Travel!",38459934,Corporate Stays,,Downtown,49.28003,-123.11889,Entire home/apt,89,32,1,2018-09-15,0.05,26,239
27549701,Renfrew heights modern bright private garden suite,17128149,Holly,,Renfrew-Collingwood,49.25129,-123.05034,Entire home/apt,155,3,11,2019-09-12,0.71,1,179
27554125,Micro suite in East Van brewery district + bikes!,10115522,Rachel H,,Grandview-Woodland,49.28737,-123.06032,Entire home/apt,67,3,73,2020-04-24,3.44,2,0
27557368,NEW! Modern 2 bedroom townhouse in Mt Pleasant.,20655634,Jacky,,Mount Pleasant,49.26137,-123.10146,Entire home/apt,240,7,14,2019-08-27,0.66,2,0
27561314,"Only for women, Master room in downtown",207946155,Eelena,,Downtown,49.27655,-123.12997,Private room,150,1,2,2018-08-19,0.09,1,0
27575920,Brand New Modern Apartment in Trendy Chinatown,3712480,Henry,,Downtown Eastside,49.27858,-123.09962,Entire home/apt,99,90,1,2018-08-31,0.05,1,0
27576210,Waterfront Living at The Aquarius,3111913,Mike + Doris,,Downtown,49.27503,-123.11867,Entire home/apt,151,30,2,2020-04-24,0.17,2,99
27580837,"Newly Renovated, Extra Spacious w/ Mountain View",208095301,Miguela,,Renfrew-Collingwood,49.24808,-123.05245,Entire home/apt,269,2,53,2020-03-10,2.59,1,0
27600818,Beautiful Studio For Rent in the Heart Vancouver,67281223,Karim,,Downtown,49.27775,-123.1256,Entire home/apt,194,30,0,,,4,316
27609432,DT Condo + 350 SQ Private Outdoor Patio & H2o Club,8058720,Sam,,Downtown,49.27617,-123.11845,Entire home/apt,148,30,0,,,1,256
27610992,"Cozy bright room, near airport, Skytrain, & stores",207007659,Amazing,,Marpole,49.21382,-123.11145,Private room,96,30,57,2020-03-21,2.68,4,47
27611337,A) Sunny & nice room near Marine Drive Skytrain,207007659,Amazing,,Marpole,49.21205,-123.11276,Private room,113,30,57,2020-02-23,2.66,4,92
27612512,Large Main floor of Heritage House,189205235,Zach,,Riley Park,49.25474,-123.09267,Entire home/apt,150,2,1,2018-09-03,0.05,2,0
27613727,Private big one bedroom suite  near Oakridge mall,41425806,Ying,,Riley Park,49.23437,-123.104,Private room,39,30,4,2019-11-24,0.20,1,163
27614109,Creative and Cozy Room Downtown Vancouver,171058958,Alex,,West End,49.28931,-123.13723,Shared room,75,3,7,2019-01-03,0.33,1,0
27629549,Upscale & convenient Easy access to Airport & DT,5438862,William,,Oakridge,49.23077,-123.11183,Private room,45,7,83,2020-03-21,3.94,5,0
27638047,NEAR DOWNTOWN-5* PRIVATE Suite/Bath(WOMEN/Student),207470540,Mee Leng,,Riley Park,49.23531,-123.11099,Private room,90,2,13,2019-08-26,0.61,5,333
27638711,* BRAND NEW * Boutique Building with City Views !,68476865,Rose + Yang,,Downtown,49.28013,-123.12739,Entire home/apt,239,2,1,2018-10-02,0.05,1,0
27641406,"Casual, convenient condo in Downtown Vancouver",56263343,Jade,,Downtown,49.27951,-123.12637,Entire home/apt,235,30,0,,,1,253
27656393,Heart of Downtown Vancouver 1BR Suite -Great View!,317618,Edgar,,Downtown,49.28063,-123.12537,Entire home/apt,279,1,2,2019-08-21,0.22,9,0
27656871,Bright Modern Condo with Sunset Views,22825096,Ben,,Downtown Eastside,49.28017,-123.08304,Entire home/apt,200,3,9,2019-08-05,0.45,1,0
27662224,Vancouver Guest Suite,91028762,Sam,,Shaughnessy,49.2557,-123.14195,Entire home/apt,182,3,34,2020-04-30,1.62,1,89
27676888,Cozy One Bedroom in Downtown Stadium District,59339551,Jonathan,,Downtown,49.27889,-123.10794,Entire home/apt,215,3,104,2020-03-28,4.94,1,75
27680046,Home sweet home,139459357,Rosa Maria,,West End,49.28368,-123.13922,Private room,70,2,44,2020-01-20,2.08,1,72
27684783,"Vacation, work house",34964721,Sam,,Dunbar Southlands,49.2563,-123.19438,Entire home/apt,238,3,3,2019-01-02,0.14,1,0
27695390,Modern Vancouver Home with Spectacular Views,4481111,Navdeep,,Riley Park,49.24246,-123.09188,Entire home/apt,649,2,5,2019-12-29,0.48,1,30
27696444,Walk to the Beach from a Sophisticated Kitsilano Townhouse,304557,Courtney,,Kitsilano,49.26473,-123.15874,Entire home/apt,499,3,31,2019-06-22,1.49,1,0
27705279,Stunning East Van house 15 min. from downtown,7873818,Kate,,Hastings-Sunrise,49.28925,-123.04676,Entire home/apt,150,3,0,,,1,0
27706117,Beautiful and Modern Vancouver Getaway Home (3BRM),62266195,May,,Renfrew-Collingwood,49.25987,-123.05254,Entire home/apt,199,1,86,2020-04-26,4.29,1,340
27706507,Vancouver - East-Van's artist suite,11550631,Geordie,,Grandview-Woodland,49.28238,-123.06008,Entire home/apt,150,5,0,,,1,0
27725279,[Business Travel Ready] 1BR Classic  ★★★★★,38459934,Corporate Stays,,Downtown,49.27842,-123.11193,Entire home/apt,84,30,1,2019-04-28,0.08,26,222
27731479,Room for single person ideal for student/traveler,4042017,Balfour,,Shaughnessy,49.25262,-123.12801,Private room,45,3,4,2018-10-02,0.19,5,89
27737110,"""Cozy Pad in a quiet neighborhood """,188627180,Grace,,Victoria-Fraserview,49.22413,-123.07556,Entire home/apt,62,2,49,2019-12-25,2.37,2,7
27738173,Comfy Room in Luxury Kits Duplex Home,338125,Greg,,Kitsilano,49.26648,-123.16062,Private room,81,2,5,2019-09-27,0.55,2,0
27739829,Quiet & comfy  - close to Main street,179072833,Beverly,,Riley Park,49.24482,-123.10377,Entire home/apt,83,4,67,2020-03-16,3.16,1,0
27740401,☆CONTEMPORARY HIDEOUT☆15 mins to EVERYWHERE,38286490,Ben,,Kensington-Cedar Cottage,49.2408,-123.07754,Entire home/apt,125,1,128,2020-03-18,6.03,2,109
27751947,"BELLA CASA, Warm & charming, close to airport.",209523824,Alberta,,Sunset,49.21734,-123.08317,Private room,49,1,61,2020-03-11,4.39,1,329
27753261,yaletown gem,209533777,Bob,,Downtown,49.27471,-123.11644,Entire home/apt,250,30,0,,,1,0
27755201,"Top Floor, 3 Bdrms, Mountain Views, Train Station!",206458271,Dong,,Renfrew-Collingwood,49.24349,-123.0534,Entire home/apt,300,1,95,2020-03-15,4.55,3,355
27755563,Mountain Views & Steps to Train Station!,206458271,Dong,,Renfrew-Collingwood,49.24497,-123.0533,Entire home/apt,300,1,80,2020-03-30,3.86,3,341
27755836,Olympic Village 1 bedroom+den,18285957,Roberta,,Mount Pleasant,49.26901,-123.10399,Entire home/apt,165,30,0,,,1,180
27759917,Main Street bedroom,40804673,George,,Riley Park,49.23321,-123.10443,Private room,29,5,4,2019-02-17,0.22,1,0
27763273,Simple clean and basic room,5961820,Angie,,Renfrew-Collingwood,49.24836,-123.02401,Private room,41,15,13,2019-09-05,0.62,4,0
27763818,"Bright, Modern 1 Bedroom ~ Amazing Neighbourhood!",262819,Lisajoy,,Grandview-Woodland,49.26811,-123.06321,Entire home/apt,200,1,78,2020-04-01,3.84,1,89
27765325,Cozy & Modern Studio -Mountain View  -Walkscore 99,38695438,Darren,,Mount Pleasant,49.26315,-123.10315,Entire home/apt,75,90,1,2019-07-09,0.10,1,108
27778807,Downtown Vancouver Superb Value Newly Refined Flat,47024438,Tony,,Fairview,49.26436,-123.13527,Private room,148,3,33,2020-03-05,1.58,1,180
27784027,GreenSpot in the West End - Downtown,96565767,Victor & Jorge,,West End,49.29178,-123.13458,Private room,165,2,52,2020-03-10,2.45,2,89
27790955,1 or 2 Lovely bedroom close to UBC,22224446,Lisa,,Dunbar Southlands,49.25599,-123.18967,Private room,75,1,21,2019-10-26,1.00,1,51
27803463,Private Studio with the Best Location Downtown,209943649,Abel,,West End,49.2819,-123.12694,Entire home/apt,133,1,64,2020-03-15,3.16,1,57
27806036,Modern Condo in Downtown with Free parking,209965389,Yugui,,Downtown,49.27457,-123.12531,Entire home/apt,255,5,84,2020-03-12,4.14,1,124
27810293,Home Away from Home,210003858,Jane,,Marpole,49.21185,-123.12725,Entire home/apt,151,2,22,2019-09-29,1.05,1,177
27832576,The 'MAIN' Stay,210175910,Dustin And Katherine,,Riley Park,49.2437,-123.09919,Entire home/apt,116,1,93,2020-03-20,4.63,1,178
27833919,Modern Chinatown 1 BR + Parking,12009301,Martin,,Strathcona,49.27551,-123.09901,Entire home/apt,115,1,131,2020-03-15,6.76,1,0
27834315,Backpackers paradise! Shared hostel dorm 5,36214951,Francisco,,Hastings-Sunrise,49.28251,-123.0251,Shared room,15,30,3,2019-12-21,0.17,5,179
27837513,"Beautiful Ensuite Rm, 3 min walk to Skytrain/Mall",210222551,Dona And Fred,,Riley Park,49.23571,-123.11345,Private room,125,5,29,2020-03-14,1.39,4,231
27849505,"Beautiful Ensuite Rm, 3 min walk to Skytrain/Mall",210222551,Dona And Fred,,Riley Park,49.2338,-123.11346,Private room,110,5,23,2020-04-30,1.10,4,200
27869648,Kitsilano downstairs 1BR suite,6122887,David,,Kitsilano,49.25985,-123.18208,Entire home/apt,139,30,2,2020-01-09,0.26,3,74
27873319,"Clean, bright retreat - Downtown Vancouver!",87044155,Jennifer,,West End,49.29079,-123.13175,Entire home/apt,101,3,53,2019-11-24,2.55,1,0
27875647,GASTOWN LOFT,64970021,Jordan,,Downtown Eastside,49.28365,-123.10292,Entire home/apt,245,2,25,2020-02-17,1.21,1,74
27878050,Cozy garden suite in the heart of Mount Pleasant!,177709332,Sara,,Mount Pleasant,49.26593,-123.09348,Entire home/apt,99,2,40,2019-12-29,1.91,1,95
27880864,West End Walkup - Private Apartment,30300318,Michelle,,West End,49.29128,-123.13401,Entire home/apt,150,2,6,2020-03-06,0.30,3,0
27900319,Luxury Kitsilano Beach Home,46874796,Jordan,,Kitsilano,49.26926,-123.17505,Entire home/apt,500,3,20,2020-04-08,1.20,1,162
27903059,Big Room,30300318,Michelle,,West End,49.29107,-123.13425,Private room,80,2,5,2020-01-20,0.24,3,0
27903066,Modern and Funky Boutique Home in Trendy Chinatown,6197538,Brie,,Downtown Eastside,49.27881,-123.09893,Entire home/apt,151,4,74,2020-03-20,3.72,1,311
27930845,"Modern, family friendly Vancouver apartment",28923751,Sarah Jane,,Kensington-Cedar Cottage,49.24134,-123.07041,Entire home/apt,125,2,2,2019-01-13,0.12,1,41
27934128,Cozy sanctuary near ocean in the heart of Kits!,105608504,Margaret,,Kitsilano,49.26834,-123.1813,Entire home/apt,200,1,11,2019-12-11,0.53,1,0
27957641,Large Private Room in a Charming Arbutus House,211172557,Sally,,Shaughnessy,49.23773,-123.1482,Private room,90,2,11,2019-09-29,0.54,1,89
27961829,Spacious 4Bed Home - Famous Cherry Blossom Street!,44954942,Ho Por,,Hastings-Sunrise,49.26989,-123.03485,Entire home/apt,300,2,47,2020-03-17,2.61,1,41
27968237,Ontario house on the bike path...... Purple room,84106538,Tony,,Marpole,49.21601,-123.10762,Private room,98,2,31,2019-10-11,1.52,2,0
27981581,Best location Airport & DT 10 min by skytrain,5438862,William,,Oakridge,49.23087,-123.11199,Private room,55,7,64,2020-03-22,3.11,5,0
27985316,Cozy 2 Bedroom Suite,55299835,Ben (Gobinder),,Riley Park,49.25405,-123.09734,Entire home/apt,200,3,40,2019-10-01,1.95,1,1
27994706,Cozy Corner Suite at the Heart of DT Vancouver,198930178,David,,Downtown,49.28246,-123.1196,Entire home/apt,120,30,97,2019-12-01,4.66,1,89
28008912,Modern Marvel currently discounted special rates,190357095,Sam,,Sunset,49.22203,-123.08918,Entire home/apt,299,2,42,2020-04-24,2.02,1,110
28015083,"Studio - with full bath, kitchen & laundry",199522532,Peter,,Riley Park,49.23807,-123.09633,Entire home/apt,120,4,8,2020-04-18,0.41,1,70
28032949,"TowByCar - Meet Hunter, Our 1972 Boler",208280876,Kelly,,Sunset,49.21618,-123.08776,Private room,80,2,1,2019-10-14,0.14,1,0
28049283,Bright New Townhouse with Panoramic Rooftop Patio,6662934,Katherine,,Mount Pleasant,49.25713,-123.09634,Entire home/apt,399,7,76,2020-03-13,3.68,1,206
28053100,Modern Relaxed Suite in Hip South Main/Fraser Area,12093716,Erin,,Riley Park,49.24377,-123.0937,Entire home/apt,149,2,79,2020-03-15,3.80,1,131
28073739,Vancouver Robson Downtown  2 bedroom Suite,79499769,Cynthia,,Downtown,49.27745,-123.11693,Private room,350,1,3,2019-06-20,0.15,2,363
28075422,ECLECTIC Vancouver Guest Room,204792521,Dom,,Renfrew-Collingwood,49.23862,-123.05801,Entire home/apt,110,2,27,2020-03-31,1.31,2,0
28083134,Cozy Cambie Village Home,137334275,Kai,,Fairview,49.25938,-123.11624,Entire home/apt,119,30,0,,,1,0
28086039,Cosy 2Bed lower-level Suite - Sleeps 3! BEST VALUE,212169049,Shurman,,Hastings-Sunrise,49.27134,-123.03498,Entire home/apt,110,30,33,2020-03-13,1.91,1,96
28107117,Royal Crown,86609984,Kkk,,Arbutus Ridge,49.24829,-123.15597,Entire home/apt,250,1,9,2018-09-27,0.44,1,0
28111967,Downtown Heart+stunning view+1.5 bedroom apt,36238476,Rachel,,Downtown,49.27894,-123.12096,Entire home/apt,200,30,0,,,2,178
28112516,Vancouver Kitsilano Townhome,212364797,Angela,,Kitsilano,49.2701,-123.15816,Entire home/apt,300,1,75,2020-03-24,3.69,1,0
28127771,"Quiet character home: 110"" tv & putting green!",19814452,Matthew,,Sunset,49.21951,-123.08224,Entire home/apt,115,10,11,2020-01-08,0.57,1,5
28127976,Best of Vancouver - 1 Bed In Great Location!,159525966,Brock,,Downtown,49.27382,-123.12831,Entire home/apt,200,2,23,2020-03-07,2.11,1,13
28133784,Cosy and spacious townhouse downtown (West End),212504336,Guy,,West End,49.28284,-123.12684,Entire home/apt,167,28,5,2020-03-07,0.31,3,200
28136866,Downtown Heart*Parking*Stunning View *1.5 BR apt,36238476,Rachel,,Downtown,49.28165,-123.11936,Entire home/apt,288,3,25,2020-02-18,1.25,2,0
28137681,Nice House in Vancouver,202618978,Ronaldo,,Renfrew-Collingwood,49.25119,-123.04671,Private room,35,1,140,2020-05-10,7.51,4,198
28151029,"Eclectic East Village, Modern / Heritage  home.",525761,Diane,,Grandview-Woodland,49.27951,-123.06332,Entire home/apt,149,7,0,,,2,134
28154661,Downtown Vancouver - 2 Bedroom and Parking (R1),23977001,Emma,,Downtown,49.27688,-123.11652,Entire home/apt,130,30,6,2020-03-12,0.30,12,319
28158411,Queen bed with shared bath,212674897,Lily,,Oakridge,49.2233,-123.12719,Private room,128,1,26,2020-02-20,1.43,2,47
28158587,Double beds with shared bath,212674897,Lily,,Oakridge,49.22336,-123.12928,Private room,128,1,28,2020-04-12,1.58,2,92
28159705,"Cozy Suite w/Private  Bath&Entry, Central Location",212699586,Jin,,Kensington-Cedar Cottage,49.25296,-123.08315,Entire home/apt,99,1,58,2020-03-10,3.46,1,161
28179761,Modern Luxurious Escape in Vancouver,212837705,Sandra,,Renfrew-Collingwood,49.25155,-123.03391,Entire home/apt,249,2,70,2020-03-15,3.45,1,277
28185781,Bright &  Private Parking & Pets Negotiable!,212885570,Lauren,,Mount Pleasant,49.26141,-123.08522,Entire home/apt,149,30,110,2020-02-29,5.52,1,12
28207765,OCEAN and MOUNTAIN VIEW,7704707,Charles,,Kitsilano,49.27112,-123.15895,Entire home/apt,85,30,6,2019-10-02,0.37,2,191
28208358,NEAR DOWNTOWN :  PRIVATE suite -*women/students,207470540,Mee Leng,,Riley Park,49.23522,-123.10989,Private room,77,2,11,2019-09-03,0.87,5,333
28210065,Cozy 1bed Suite by Playland in East Vancouver,20675391,Janice,,Hastings-Sunrise,49.27631,-123.03392,Entire home/apt,75,31,112,2020-01-02,5.48,1,57
28220710,Cosy Loft Room in East Vancouver,207405048,Morgan,,Renfrew-Collingwood,49.23867,-123.04708,Private room,61,30,7,2020-01-02,0.36,2,365
28225952,Close to downtown and restaurants,3153107,Amy,,Marpole,49.21361,-123.11486,Private room,80,3,9,2019-09-22,0.44,6,90
28228002,Sweet home in the heart of Olympic Village,177934008,Luis,,Mount Pleasant,49.26847,-123.10583,Entire home/apt,120,90,2,2019-09-06,0.15,2,365
28229609,Bright and modern one bedroom suite,81204510,Laura,,Kensington-Cedar Cottage,49.24237,-123.08086,Entire home/apt,85,20,32,2019-07-08,1.59,1,0
28233949,MEKONG STAR 4*,146383132,Amy,,Killarney,49.21901,-123.04656,Entire home/apt,152,1,2,2020-02-16,0.44,1,138
28247128,"Central Westside location, 7 min. walk to VGH, Gym",213226873,Dolores,,Fairview,49.25728,-123.13057,Private room,89,3,29,2019-11-24,1.47,2,169
28254665,Single House Vancouver West near UBC,99444399,Terry,,Kitsilano,49.25985,-123.16517,Entire home/apt,320,1,7,2019-08-27,0.67,2,43
28256722,Vancouver Special Suite,13480596,Yvette,,Hastings-Sunrise,49.28979,-123.04252,Entire home/apt,100,1,18,2020-01-03,0.90,3,365
28280592,Modern & Private Laneway House,14656721,Soleil,,Riley Park,49.24821,-123.10824,Entire home/apt,94,30,2,2020-03-31,0.52,1,76
28282865,Deep Roots Grove upstairs bedroom~U4,187711779,Chloe,,Kerrisdale,49.23104,-123.14077,Private room,80,1,27,2019-07-18,1.32,1,5
28287932,Brand New 2-Bedroom East Van Home,3923493,Anna,,Kensington-Cedar Cottage,49.25198,-123.07251,Entire home/apt,198,3,1,2019-01-02,0.06,1,0
28311114,Lux Room 1 in GreyStone House,206738192,Will,,Kerrisdale,49.22209,-123.14572,Private room,91,4,5,2018-10-01,0.25,4,0
28315970,Huge Room @ central location. Easy access. Main st,213831661,Lorenzo,,Riley Park,49.24533,-123.10119,Private room,149,1,30,2020-03-07,1.50,4,174
28317472,Contemporary Vancouver Living On The Park!,2021485,Geoff,,Downtown Eastside,49.27792,-123.08442,Entire home/apt,200,5,2,2019-06-15,0.12,2,122
28318264,Metis - Downtown,4492755,Ares,,Downtown,49.27847,-123.12306,Entire home/apt,149,2,94,2020-03-06,4.67,2,145
28320956,Garden Suite w/Private Entrance @ Main & King Ed.,111858301,Ada,,Riley Park,49.2495,-123.09774,Entire home/apt,73,2,80,2020-03-31,4.59,3,135
28331525,Kelly's Green House,213933538,Kelly,,Riley Park,49.24997,-123.0968,Entire home/apt,145,3,77,2020-04-04,3.84,1,232
28334569,"Savor the City, Ocean and Mountain Views from the Terrace",42525507,Allison,,Downtown Eastside,49.28224,-123.08473,Entire home/apt,165,2,64,2020-03-15,3.15,1,212
28345422,Vancouver Special2,156723063,Lan,,Riley Park,49.24687,-123.10099,Private room,75,1,32,2020-03-27,1.60,3,180
28362315,A little cozy & cute gem in Vancouver,214141922,Robetty,,Killarney,49.22711,-123.02648,Entire home/apt,121,1,15,2019-10-15,0.90,1,33
28363319,Vancouver Special off Main Street,156723063,Lan,,Riley Park,49.24671,-123.10181,Private room,75,3,25,2019-10-12,1.26,3,163
28364428,Gorgeous executive suite,95217850,Mauricio,,Downtown,49.27956,-123.1198,Entire home/apt,89,30,4,2019-08-31,0.33,13,300
28365823,Dunbar (southlands) new house with a 2 bed suite,15775390,Hark,,Dunbar Southlands,49.23242,-123.1935,Entire home/apt,149,1,62,2020-05-01,4.96,1,77
28370783,Cozy space with quick access to YVR and DT,214197966,Lisa,,Sunset,49.22616,-123.10531,Entire home/apt,100,1,40,2020-04-24,2.09,1,71
28374232,Downtown City Centre Gem  Convenient Location,97674864,Anna And Dean,,Downtown,49.28324,-123.11646,Entire home/apt,100,30,1,2020-01-19,0.26,1,320
28386926,Vancouver Apartment,204648517,Slahadin,,Downtown,49.28161,-123.11876,Entire home/apt,201,30,0,,,1,0
28390229,Eclectic Two-Bedroom Suite in Victorian Duplex,57488206,Jessi,,Hastings-Sunrise,49.28227,-123.05627,Entire home/apt,104,14,3,2019-01-03,0.16,3,0
28412613,Meg's Place,58880535,Megan,,Riley Park,49.2507,-123.10697,Entire home/apt,85,3,69,2020-03-12,3.45,1,87
28415508,Vancouver城市屋,84416513,Selina,,Kerrisdale,49.23271,-123.15471,Private room,49,30,1,2019-11-19,0.17,2,180
28425706,Vancouver House with Large Rooftop Patio,22211906,Aaron,,Sunset,49.22671,-123.09441,Entire home/apt,249,7,2,2019-07-31,0.20,1,0
28438792,Modern spacious room in central location. Main St,213831661,Lorenzo,,Riley Park,49.24717,-123.10192,Private room,100,1,26,2020-02-16,1.30,4,154
28443544,Huge room 4 in Greystone House,206738192,Will,,Kerrisdale,49.22277,-123.14444,Private room,141,4,11,2019-10-10,0.55,4,0
28444036,Take Vancouver’s Skytrain from a Historic Home on the Drive.,51547880,Ben,,Grandview-Woodland,49.26558,-123.06377,Entire home/apt,279,3,82,2020-03-09,4.03,1,140
28446375,Lux room 2 with private bath,206738192,Will,,Kerrisdale,49.22265,-123.14421,Private room,100,3,4,2019-08-30,0.34,4,0
28461281,"Penthouse in the City, Spectacular views! Sleeps 6",213938301,Minna,,Downtown,49.28021,-123.10912,Entire home/apt,750,2,28,2020-01-26,1.69,1,365
28462085,Vancouver Kits Garden Suite,12907932,Marty,,Arbutus Ridge,49.25771,-123.17502,Entire home/apt,165,2,40,2019-11-03,1.97,1,163
28462644,Brand New Condo with Ocean & Mountain Views,19201130,Stephanie,,Downtown Eastside,49.28069,-123.08233,Entire home/apt,201,5,5,2019-09-18,0.26,2,0
28463030,"BRIGHT, BEAUTIFUL, CENTRAL DOWNTOWN LOCATION",214861415,Stefanie,,Downtown,49.27725,-123.12056,Entire home/apt,80,30,9,2020-03-17,0.51,1,194
28463228,YALETOWN private room - Women Only,53851701,Elia,,Downtown,49.27282,-123.11624,Private room,80,30,4,2019-10-14,0.20,3,331
28464480,185 Kits Point with garden patio-ok  long term!,600607,Bruce,,Kitsilano,49.27333,-123.1501,Entire home/apt,75,31,0,,,47,0
28466218,Great Location Great Apartment Great Reviews,214851892,Janet,,Downtown,49.28014,-123.12311,Entire home/apt,99,7,160,2020-03-09,8.05,1,138
28469104,Vancouver Downtown Coal Harbour Ocean View Condo,162044146,Yan,,Downtown,49.28795,-123.12649,Entire home/apt,260,30,10,2019-07-15,0.51,2,179
28470992,Modern Garden Suite in the Heart of Vancouver,3731102,Karen,,Riley Park,49.25496,-123.11061,Entire home/apt,79,30,2,2019-01-28,0.11,2,0
28486232,New 2 BRs Suite just mins from Skytrain Station,215017494,Sunny,,Marpole,49.21274,-123.1209,Entire home/apt,120,1,291,2020-03-15,14.82,1,235
28487101,Bright Room Central Vancouver,215026365,Cora,,Riley Park,49.25445,-123.09054,Private room,49,1,0,,,1,21
28496434,Cozy Yaletown Boutique Accomodation,205141296,Laurie,,Downtown,49.27476,-123.12693,Entire home/apt,310,1,11,2019-08-17,0.55,1,0
28498818,Bright apartment in the heart of Commercial Drive,14294424,Kristin,,Grandview-Woodland,49.26796,-123.07093,Entire home/apt,150,5,0,,,1,0
28515889,Trendy Main Street Guest Suite,42380058,G Elizabeth,,Riley Park,49.24859,-123.09883,Entire home/apt,161,3,39,2020-03-09,1.97,1,150
28544724,Living in Style - Room D,189413853,Irene,,Hastings-Sunrise,49.27855,-123.02601,Private room,100,5,4,2019-09-03,0.34,4,0
28551134,Luxury home 30 minuets from peaks,89901837,Pardeep,,Kensington-Cedar Cottage,49.25923,-123.06154,Entire home/apt,180,2,47,2020-01-02,2.58,2,0
28562262,Fabulous Centrally Located Heritage House,2455412,James,,Hastings-Sunrise,49.28423,-123.04926,Entire home/apt,310,5,0,,,1,132
28563877,Luxury brand new 5 bedroom house in Vancouver,215576787,My,,Renfrew-Collingwood,49.23403,-123.0322,Entire home/apt,299,1,93,2020-04-13,4.75,1,224
28565442,The House Room#1,141360456,Leo,,Renfrew-Collingwood,49.24018,-123.04968,Private room,35,1,18,2019-02-07,0.90,3,0
28570291,Dunbar Home,141784887,Tony,,Dunbar Southlands,49.24802,-123.17875,Private room,100,1,0,,,1,0
28577877,Downtown Vancouver Penthouse w/ large patio,32621754,Eric,,Downtown,49.27677,-123.1302,Entire home/apt,200,2,13,2020-01-19,0.66,1,26
28582889,"BRIGHT DOWNTOWN CITY LIVING, SPECTACULAR VIEWS",118772537,Andrew,,Downtown,49.28113,-123.11219,Entire home/apt,90,2,37,2020-03-24,1.85,2,7
28583815,Entire Vancouver 5 ★ with huge patio & fr/parking,79681152,Sarah,,Grandview-Woodland,49.26243,-123.07485,Entire home/apt,149,2,107,2020-03-30,5.44,1,0
28586415,The 'Couv Cottage,144027062,Jay,,Hastings-Sunrise,49.29002,-123.05413,Entire home/apt,110,2,17,2019-06-15,0.85,1,0
